,CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster
2621,15906,19,7,1567.69,United Kingdom,Domestic,1
2622,15907,3,3,882.72,United Kingdom,Domestic,0
2623,15909,173,1,191.94,United Kingdom,Domestic,3
2624,15910,0,8,1228.88,United Kingdom,Domestic,2
2625,15912,177,2,264.62,United Kingdom,Domestic,3
2626,15916,15,8,1502.86,United Kingdom,Domestic,2
2627,15917,247,1,123.1,United Kingdom,Domestic,3
2628,15918,190,2,334.23,United Kingdom,Domestic,3
2629,15919,19,2,525.69,United Kingdom,Domestic,0
2630,15920,153,4,167.5,United Kingdom,Domestic,3
2631,15921,172,1,323.03000000000003,United Kingdom,Domestic,3
2632,15922,372,1,369.5,United Kingdom,Domestic,3
2633,15923,372,1,127.08,United Kingdom,Domestic,3
2634,15925,193,1,207.15,United Kingdom,Domestic,3
2635,15930,66,1,426.63,United Kingdom,Domestic,3
2636,15932,3,8,2495.87,United Kingdom,Domestic,2
2637,15933,20,3,1107.46,United Kingdom,Domestic,1
2638,15935,238,2,416.86,United Kingdom,Domestic,3
2639,15937,63,1,145.35,United Kingdom,Domestic,3
2640,15938,111,5,404.58,United Kingdom,Domestic,1
2641,15939,89,15,6115.01,United Kingdom,Domestic,2
2642,15940,310,1,35.8,United Kingdom,Domestic,3
2643,15942,133,1,337.44,United Kingdom,Domestic,3
2644,15944,276,1,325.1,United Kingdom,Domestic,3
2645,15945,364,1,181.0,United Kingdom,Domestic,3
2646,15947,82,1,1708.24,United Kingdom,Domestic,1
2647,15948,7,2,955.24,United Kingdom,Domestic,0
2648,15949,16,2,364.72,United Kingdom,Domestic,0
2649,15950,31,4,1744.71,United Kingdom,Domestic,1
2650,15951,8,2,708.22,United Kingdom,Domestic,0
2651,15952,33,4,781.91,United Kingdom,Domestic,1
2652,15953,14,8,1657.28,United Kingdom,Domestic,2
2653,15955,23,14,4416.26,United Kingdom,Domestic,2
2654,15957,31,1,428.89,United Kingdom,Domestic,0
2655,15958,73,1,104.35,United Kingdom,Domestic,3
2656,15963,19,2,470.76,United Kingdom,Domestic,0
2657,15965,16,4,808.87,United Kingdom,Domestic,1
2658,15967,22,2,397.68,United Kingdom,Domestic,0
2659,15969,2,3,666.1,United Kingdom,Domestic,0
2660,15970,303,1,314.1,United Kingdom,Domestic,3
2661,15971,17,12,4199.85,United Kingdom,Domestic,2
2662,15973,366,1,307.82000000000005,United Kingdom,Domestic,3
2663,15974,38,7,3442.15,United Kingdom,Domestic,1
2664,15975,83,1,371.01,United Kingdom,Domestic,3
2665,15976,164,2,427.64,United Kingdom,Domestic,3
2666,15977,16,2,1054.73,United Kingdom,Domestic,0
2667,15978,76,1,1098.78,United Kingdom,Domestic,3
2668,15980,88,3,2398.86,United Kingdom,Domestic,1
2669,15981,24,8,3408.48,United Kingdom,Domestic,2
2670,15983,21,4,1465.12,United Kingdom,Domestic,1
2671,15984,2,10,2780.63,United Kingdom,Domestic,2
2672,15985,122,2,1142.42,United Kingdom,Domestic,1
2673,15986,29,1,168.12,United Kingdom,Domestic,0
2674,15987,11,7,1432.77,United Kingdom,Domestic,2
2675,15988,18,1,156.78,United Kingdom,Domestic,0
2676,15990,43,2,792.11,United Kingdom,Domestic,1
2677,15992,3,1,41.99,United Kingdom,Domestic,0
2678,15993,8,7,2777.67,United Kingdom,Domestic,2
2679,15994,54,1,414.27,United Kingdom,Domestic,3
2680,15996,87,6,1032.58,United Kingdom,Domestic,1
2681,15998,36,5,3080.22,United Kingdom,Domestic,1
2682,16000,2,3,12393.7,United Kingdom,Domestic,2
2683,16003,29,5,2735.37,United Kingdom,Domestic,1
2684,16005,11,4,578.71,United Kingdom,Domestic,0
2685,16006,210,1,101.4,United Kingdom,Domestic,3
2686,16007,47,4,1693.81,United Kingdom,Domestic,1
2687,16008,23,3,478.78,United Kingdom,Domestic,0
2688,16009,21,4,972.11,United Kingdom,Domestic,1
2689,16010,245,3,392.4,United Kingdom,Domestic,3
2690,16011,7,16,3352.96,United Kingdom,Domestic,2
2691,16012,34,3,1415.29,United Kingdom,Domestic,1
2692,16013,3,47,37130.6,United Kingdom,Domestic,2
2693,16014,37,3,646.83,United Kingdom,Domestic,1
2694,16015,3,3,704.55,United Kingdom,Domestic,0
2695,16016,2,8,1465.51,United Kingdom,Domestic,2
2696,16017,46,1,211.88,United Kingdom,Domestic,3
2697,16018,38,2,408.9,United Kingdom,Domestic,0
2698,16019,46,9,3786.24,United Kingdom,Domestic,1
2699,16020,16,3,851.01,United Kingdom,Domestic,0
2700,16022,259,1,602.63,United Kingdom,Domestic,3
2701,16023,45,3,719.81,United Kingdom,Domestic,1
2702,16024,11,1,251.03,United Kingdom,Domestic,0
2703,16025,29,1,439.66,United Kingdom,Domestic,0
2704,16026,42,1,236.09,United Kingdom,Domestic,3
2705,16027,91,6,934.62,United Kingdom,Domestic,1
2706,16029,38,63,80850.84,United Kingdom,Domestic,2
2707,16030,309,1,331.24,United Kingdom,Domestic,3
2708,16031,91,2,547.9,United Kingdom,Domestic,3
2709,16033,5,20,8778.82,United Kingdom,Domestic,2
2710,16034,195,3,437.7,United Kingdom,Domestic,3
2711,16036,86,2,758.92,United Kingdom,Domestic,1
2712,16037,269,3,855.02,United Kingdom,Domestic,1
2713,16038,7,3,471.78,United Kingdom,Domestic,0
2714,16040,64,3,1313.55,United Kingdom,Domestic,1
2715,16041,30,3,3166.4,United Kingdom,Domestic,1
2716,16042,21,5,1177.47,United Kingdom,Domestic,1
2717,16043,37,4,773.99,United Kingdom,Domestic,1
2718,16045,119,4,1340.7,United Kingdom,Domestic,1
2719,16048,372,2,256.44,United Kingdom,Domestic,3
2720,16049,39,3,1074.81,United Kingdom,Domestic,1
2721,16050,173,1,137.9,United Kingdom,Domestic,3
2722,16052,53,1,362.06,United Kingdom,Domestic,3
2723,16053,32,2,1511.95,United Kingdom,Domestic,1
2724,16054,144,1,783.9,United Kingdom,Domestic,3
2725,16055,220,1,134.8,United Kingdom,Domestic,3
2726,16056,44,1,650.75,United Kingdom,Domestic,0
2727,16057,15,7,2263.12,United Kingdom,Domestic,2
2728,16059,65,6,1453.16,United Kingdom,Domestic,1
2729,16062,9,4,1153.62,United Kingdom,Domestic,0
2730,16063,259,1,335.32,United Kingdom,Domestic,3
2731,16065,364,1,367.14,United Kingdom,Domestic,3
2732,16066,16,5,1521.04,United Kingdom,Domestic,1
2733,16070,21,2,852.15,United Kingdom,Domestic,0
2734,16071,44,1,326.24,United Kingdom,Domestic,3
2735,16072,287,1,584.3199999999999,United Kingdom,Domestic,3
2736,16073,296,1,122.4,United Kingdom,Domestic,3
2737,16076,2,10,2234.73,United Kingdom,Domestic,2
2738,16078,283,1,79.2,United Kingdom,Domestic,3
2739,16079,16,3,1352.0,United Kingdom,Domestic,1
2740,16080,81,2,217.16,United Kingdom,Domestic,3
2741,16081,55,5,2799.42,United Kingdom,Domestic,1
2742,16083,100,2,1317.62,United Kingdom,Domestic,1
2743,16084,298,1,436.18,United Kingdom,Domestic,3
2744,16085,22,5,981.51,United Kingdom,Domestic,1
2745,16086,58,5,1121.39,United Kingdom,Domestic,1
2746,16091,154,2,315.06,United Kingdom,Domestic,3
2747,16092,114,3,817.86,United Kingdom,Domestic,1
2748,16093,106,1,17.0,United Kingdom,Domestic,3
2749,16094,11,4,1078.23,United Kingdom,Domestic,1
2750,16096,263,1,320.62,United Kingdom,Domestic,3
2751,16097,239,1,185.05,United Kingdom,Domestic,3
2752,16098,87,7,2005.63,United Kingdom,Domestic,1
2753,16099,49,3,731.9,United Kingdom,Domestic,1
2754,16101,70,1,1290.7,United Kingdom,Domestic,1
2755,16102,41,3,1842.14,United Kingdom,Domestic,1
2756,16103,6,6,1429.64,United Kingdom,Domestic,2
2757,16104,61,1,298.21,United Kingdom,Domestic,3
2758,16105,248,1,336.96,United Kingdom,Domestic,3
2759,16106,65,1,108.38,United Kingdom,Domestic,3
2760,16107,17,7,3204.1600000000003,United Kingdom,Domestic,2
2761,16108,84,1,842.5,United Kingdom,Domestic,3
2762,16109,218,2,611.88,United Kingdom,Domestic,3
2763,16110,44,3,1320.95,United Kingdom,Domestic,1
2764,16112,142,4,195.74,United Kingdom,Domestic,3
2765,16113,182,1,161.38,United Kingdom,Domestic,3
2766,16114,170,1,135.75000000000003,United Kingdom,Domestic,3
2767,16115,9,8,1660.88,United Kingdom,Domestic,2
2768,16116,211,1,612.78,United Kingdom,Domestic,3
2769,16117,189,1,232.21,United Kingdom,Domestic,3
2770,16119,7,2,423.36,United Kingdom,Domestic,0
2771,16120,58,4,1309.14,United Kingdom,Domestic,1
2772,16121,56,2,854.66,United Kingdom,Domestic,1
2773,16122,72,4,684.4200000000001,United Kingdom,Domestic,1
2774,16123,51,1,307.78,United Kingdom,Domestic,3
2775,16124,316,1,249.0,United Kingdom,Domestic,3
2776,16125,366,1,289.35,United Kingdom,Domestic,3
2777,16126,28,4,6287.77,United Kingdom,Domestic,1
2778,16127,38,1,656.25,United Kingdom,Domestic,0
2779,16128,17,5,1880.22,United Kingdom,Domestic,1
2780,16131,51,6,3506.54,United Kingdom,Domestic,1
2781,16133,3,33,14589.04,United Kingdom,Domestic,2
2782,16134,21,2,618.09,United Kingdom,Domestic,0
2783,16135,262,1,517.55,United Kingdom,Domestic,3
2784,16136,59,3,709.38,United Kingdom,Domestic,1
2785,16139,18,3,635.41,United Kingdom,Domestic,0
2786,16140,65,2,725.18,United Kingdom,Domestic,1
2787,16141,87,1,620.4,United Kingdom,Domestic,3
2788,16142,249,1,535.34,United Kingdom,Domestic,3
2789,16143,2,6,2424.94,United Kingdom,Domestic,2
2790,16144,246,1,175.2,United Kingdom,Domestic,3
2791,16145,8,11,3799.49,United Kingdom,Domestic,2
2792,16146,156,3,734.13,United Kingdom,Domestic,1
2793,16147,133,1,375.0,United Kingdom,Domestic,3
2794,16148,295,1,76.32000000000001,United Kingdom,Domestic,3
2795,16149,4,2,280.52,United Kingdom,Domestic,0
2796,16150,42,5,2053.02,United Kingdom,Domestic,1
2797,16152,268,1,1829.04,United Kingdom,Domestic,3
2798,16153,49,5,1824.23,United Kingdom,Domestic,1
2799,16156,8,9,3092.04,United Kingdom,Domestic,2
2800,16157,15,3,656.69,United Kingdom,Domestic,0
2801,16159,281,1,348.2,United Kingdom,Domestic,3
2802,16160,64,2,1025.44,United Kingdom,Domestic,1
2803,16161,1,19,5533.67,United Kingdom,Domestic,2
2804,16162,251,1,37.4,United Kingdom,Domestic,3
2805,16163,231,2,856.6,United Kingdom,Domestic,3
2806,16164,16,3,822.48,United Kingdom,Domestic,0
2807,16168,10,27,3787.6,United Kingdom,Domestic,2
2808,16169,7,4,1822.97,United Kingdom,Domestic,1
2809,16170,50,6,1885.05,United Kingdom,Domestic,1
2810,16171,58,1,73.2,United Kingdom,Domestic,3
2811,16172,94,5,1140.21,United Kingdom,Domestic,1
2812,16173,15,6,1418.32,United Kingdom,Domestic,1
2813,16174,125,3,1009.55,United Kingdom,Domestic,1
2814,16175,93,4,1037.59,United Kingdom,Domestic,1
2815,16177,49,1,331.95,United Kingdom,Domestic,3
2816,16178,137,1,197.9,United Kingdom,Domestic,3
2817,16179,60,1,215.83,United Kingdom,Domestic,3
2818,16180,99,8,10254.18,United Kingdom,Domestic,1
2819,16181,72,1,305.54,United Kingdom,Domestic,3
2820,16182,71,4,6617.65,United Kingdom,Domestic,1
2821,16183,66,1,338.71000000000004,United Kingdom,Domestic,3
2822,16184,63,6,1158.79,United Kingdom,Domestic,1
2823,16185,16,2,529.41,United Kingdom,Domestic,0
2824,16186,22,12,4006.94,United Kingdom,Domestic,2
2825,16187,31,15,6911.4400000000005,United Kingdom,Domestic,2
2826,16188,44,4,981.86,United Kingdom,Domestic,1
2827,16189,15,2,215.48,United Kingdom,Domestic,0
2828,16190,39,1,215.08,United Kingdom,Domestic,3
2829,16191,2,13,5180.52,United Kingdom,Domestic,2
2830,16193,236,1,314.45,United Kingdom,Domestic,3
2831,16198,74,1,400.681,United Kingdom,Domestic,3
2832,16200,3,2,1068.87,United Kingdom,Domestic,0
2833,16201,2,4,1863.47,United Kingdom,Domestic,2
2834,16202,360,1,365.27,United Kingdom,Domestic,3
2835,16203,58,4,592.9,United Kingdom,Domestic,1
2836,16204,22,1,384.18,United Kingdom,Domestic,0
2837,16205,30,4,757.63,United Kingdom,Domestic,1
2838,16206,54,4,537.0600000000001,United Kingdom,Domestic,1
2839,16207,24,1,394.38,United Kingdom,Domestic,0
2840,16208,44,2,664.26,United Kingdom,Domestic,0
2841,16209,88,5,2262.62,United Kingdom,Domestic,1
2842,16210,1,18,21086.3,United Kingdom,Domestic,2
2843,16211,88,1,547.02,United Kingdom,Domestic,3
2844,16212,18,2,690.34,United Kingdom,Domestic,0
2845,16213,78,1,159.0,United Kingdom,Domestic,3
2846,16214,170,3,1062.75,United Kingdom,Domestic,1
2847,16215,80,1,242.35,United Kingdom,Domestic,3
2848,16216,266,1,914.93,United Kingdom,Domestic,3
2849,16217,234,2,304.25,United Kingdom,Domestic,3
2850,16218,29,7,3084.68,United Kingdom,Domestic,1
2851,16221,36,3,860.86,United Kingdom,Domestic,1
2852,16222,317,1,773.5500000000001,United Kingdom,Domestic,3
2853,16224,56,4,1295.3,United Kingdom,Domestic,1
2854,16225,44,5,1096.32,United Kingdom,Domestic,1
2855,16226,202,3,255.12,United Kingdom,Domestic,3
2856,16227,224,1,314.22,United Kingdom,Domestic,3
2857,16229,86,2,1010.6,United Kingdom,Domestic,1
2858,16230,189,2,542.03,United Kingdom,Domestic,3
2859,16232,43,4,990.88,United Kingdom,Domestic,1
2860,16233,70,3,536.6800000000001,United Kingdom,Domestic,1
2861,16235,40,5,867.31,United Kingdom,Domestic,1
2862,16236,77,1,432.2,United Kingdom,Domestic,3
2863,16239,56,2,414.2,United Kingdom,Domestic,3
2864,16240,23,2,3718.8,United Kingdom,Domestic,1
2865,16241,9,13,2590.31,United Kingdom,Domestic,2
2866,16242,7,7,3579.86,United Kingdom,Domestic,2
2867,16243,33,2,409.1,United Kingdom,Domestic,0
2868,16244,211,2,1522.75,United Kingdom,Domestic,1
2869,16245,23,3,1413.66,United Kingdom,Domestic,1
2870,16247,169,1,114.56,United Kingdom,Domestic,3
2871,16248,61,1,152.94,United Kingdom,Domestic,3
2872,16249,52,5,1800.07,United Kingdom,Domestic,1
2873,16250,260,2,389.44,United Kingdom,Domestic,3
2874,16253,66,2,3683.86,United Kingdom,Domestic,1
2875,16255,16,8,2619.91,United Kingdom,Domestic,2
2876,16256,266,1,752.4300000000001,United Kingdom,Domestic,3
2877,16257,176,1,46.95,United Kingdom,Domestic,3
2878,16258,44,5,5203.51,United Kingdom,Domestic,1
2879,16260,50,1,1035.45,United Kingdom,Domestic,0
2880,16261,16,4,728.54,United Kingdom,Domestic,0
2881,16265,8,9,5447.0,United Kingdom,Domestic,2
2882,16266,73,7,861.89,United Kingdom,Domestic,1
2883,16268,70,2,667.65,United Kingdom,Domestic,1
2884,16270,352,1,1141.24,United Kingdom,Domestic,3
2885,16271,2,5,1404.64,United Kingdom,Domestic,2
2886,16272,116,1,411.7,United Kingdom,Domestic,3
2887,16274,372,1,351.75,United Kingdom,Domestic,3
2888,16275,196,1,559.87,United Kingdom,Domestic,3
2889,16276,176,1,810.6000000000001,United Kingdom,Domestic,3
2890,16278,99,1,566.38,United Kingdom,Domestic,3
2891,16279,20,3,1502.78,United Kingdom,Domestic,1
2892,16281,71,1,2062.06,United Kingdom,Domestic,1
2893,16282,339,1,168.3,United Kingdom,Domestic,3
2894,16283,5,5,1570.81,United Kingdom,Domestic,2
2895,16284,30,2,812.68,United Kingdom,Domestic,0
2896,16287,169,1,142.5,United Kingdom,Domestic,3
2897,16292,121,1,302.25,United Kingdom,Domestic,3
2898,16293,21,10,2248.99,United Kingdom,Domestic,2
2899,16295,9,4,1328.55,United Kingdom,Domestic,1
2900,16297,268,1,301.9,United Kingdom,Domestic,3
2901,16298,22,3,598.2,United Kingdom,Domestic,0
2902,16302,126,1,233.22,United Kingdom,Domestic,3
2903,16303,25,3,5360.63,United Kingdom,Domestic,1
2904,16305,138,1,361.22,United Kingdom,Domestic,3
2905,16306,213,6,632.27,United Kingdom,Domestic,1
2906,16308,37,4,2560.0,United Kingdom,Domestic,1
2907,16309,105,2,706.57,United Kingdom,Domestic,3
2908,16311,17,2,616.26,United Kingdom,Domestic,0
2909,16313,2,2,274.15000000000003,United Kingdom,Domestic,0
2910,16315,330,1,226.37,United Kingdom,Domestic,3
2911,16316,63,8,2938.91,United Kingdom,Domestic,1
2912,16317,119,3,1341.65,United Kingdom,Domestic,1
2913,16318,34,1,328.15,United Kingdom,Domestic,0
2914,16319,217,1,404.4,United Kingdom,Domestic,3
2915,16321,71,5,373.65,Australia,International,1
2916,16322,0,2,326.75,United Kingdom,Domestic,0
2917,16323,195,1,207.50000000000003,United Kingdom,Domestic,3
2918,16324,127,3,408.59,United Kingdom,Domestic,3
2919,16325,46,3,594.24,United Kingdom,Domestic,1
2920,16326,5,14,3039.2200000000003,United Kingdom,Domestic,2
2921,16327,13,6,3820.27,United Kingdom,Domestic,2
2922,16330,17,3,251.91,United Kingdom,Domestic,0
2923,16332,27,7,1582.8,United Kingdom,Domestic,1
2924,16333,7,22,26626.8,United Kingdom,Domestic,2
2925,16337,36,1,151.05,United Kingdom,Domestic,3
2926,16338,156,1,214.8,United Kingdom,Domestic,3
2927,16339,283,1,94.05,United Kingdom,Domestic,3
2928,16340,106,1,534.31,United Kingdom,Domestic,3
2929,16341,24,4,1971.87,United Kingdom,Domestic,1
2930,16342,74,4,322.41,United Kingdom,Domestic,1
2931,16343,15,2,328.58,United Kingdom,Domestic,0
2932,16344,157,1,101.1,United Kingdom,Domestic,3
2933,16345,43,1,565.46,United Kingdom,Domestic,0
2934,16347,10,2,847.45,United Kingdom,Domestic,0
2935,16348,31,7,1415.65,United Kingdom,Domestic,1
2936,16349,290,1,53.5,United Kingdom,Domestic,3
2937,16350,20,4,1116.47,United Kingdom,Domestic,1
2938,16351,332,1,153.9,United Kingdom,Domestic,3
2939,16352,17,2,494.44,United Kingdom,Domestic,0
2940,16353,3,23,6675.71,United Kingdom,Domestic,2
2941,16354,62,2,395.8,United Kingdom,Domestic,3
2942,16356,197,3,211.77,United Kingdom,Domestic,3
2943,16357,32,3,658.88,United Kingdom,Domestic,1
2944,16358,0,4,2027.5,United Kingdom,Domestic,2
2945,16359,6,9,1750.92,United Kingdom,Domestic,2
2946,16360,4,6,3450.41,United Kingdom,Domestic,2
2947,16361,9,4,891.21,United Kingdom,Domestic,0
2948,16362,31,5,709.99,United Kingdom,Domestic,1
2949,16363,52,1,109.36,United Kingdom,Domestic,3
2950,16364,11,2,705.79,United Kingdom,Domestic,0
2951,16365,17,9,1540.42,United Kingdom,Domestic,2
2952,16366,18,1,327.3,United Kingdom,Domestic,0
2953,16367,36,2,800.67,United Kingdom,Domestic,0
2954,16368,1,2,479.91,United Kingdom,Domestic,0
2955,16369,17,3,1545.41,United Kingdom,Domestic,1
2956,16370,81,4,1301.91,United Kingdom,Domestic,1
2957,16372,32,2,355.73,United Kingdom,Domestic,0
2958,16374,65,2,466.73,United Kingdom,Domestic,3
2959,16376,8,2,974.96,United Kingdom,Domestic,0
2960,16377,266,1,676.2,United Kingdom,Domestic,3
2961,16378,246,3,362.95,United Kingdom,Domestic,3
2962,16379,3,4,2157.4,United Kingdom,Domestic,2
2963,16380,60,1,1743.15,United Kingdom,Domestic,1
2964,16383,74,2,643.76,United Kingdom,Domestic,3
2965,16384,89,2,584.5,United Kingdom,Domestic,3
2966,16385,59,3,554.86,United Kingdom,Domestic,1
2967,16386,28,2,302.57,United Kingdom,Domestic,0
2968,16387,322,1,94.36,United Kingdom,Domestic,3
2969,16389,52,4,1382.07,United Kingdom,Domestic,1
2970,16392,269,1,217.89,United Kingdom,Domestic,3
2971,16393,1,13,3040.96,United Kingdom,Domestic,2
2972,16394,56,5,1555.34,United Kingdom,Domestic,1
2973,16395,60,5,1482.06,United Kingdom,Domestic,1
2974,16398,153,2,1705.8,United Kingdom,Domestic,1
2975,16399,18,2,408.02,United Kingdom,Domestic,0
2976,16400,94,1,303.93,United Kingdom,Domestic,3
2977,16401,0,12,4098.32,United Kingdom,Domestic,2
2978,16402,264,2,293.45,United Kingdom,Domestic,3
2979,16403,311,1,177.5,United Kingdom,Domestic,3
2980,16404,69,1,443.05,United Kingdom,Domestic,3
2981,16405,301,2,167.25,United Kingdom,Domestic,3
2982,16406,18,1,154.35,United Kingdom,Domestic,0
2983,16407,12,10,2079.68,United Kingdom,Domestic,2
2984,16409,35,5,2022.98,United Kingdom,Domestic,1
2985,16411,18,2,211.7,United Kingdom,Domestic,0
2986,16412,53,1,135.99,United Kingdom,Domestic,3
2987,16413,56,1,262.2,United Kingdom,Domestic,3
2988,16414,21,2,126.25,United Kingdom,Domestic,0
2989,16415,43,1,200.27,United Kingdom,Domestic,3
2990,16416,26,3,1051.4,United Kingdom,Domestic,1
2991,16418,44,3,631.12,United Kingdom,Domestic,1
2992,16419,112,6,958.71,United Kingdom,Domestic,1
2993,16422,16,51,34684.4,United Kingdom,Domestic,2
2994,16423,24,1,346.12,United Kingdom,Domestic,0
2995,16424,190,1,133.56,United Kingdom,Domestic,3
2996,16425,301,1,302.7,United Kingdom,Domestic,3
2997,16426,1,10,1863.76,United Kingdom,Domestic,2
2998,16427,262,2,241.06,United Kingdom,Domestic,3
2999,16429,105,1,284.55,United Kingdom,Domestic,3
3000,16430,56,1,300.85,United Kingdom,Domestic,3
3001,16431,212,3,623.28,United Kingdom,Domestic,3
3002,16432,63,1,287.4,United Kingdom,Domestic,3
3003,16433,27,1,184.26,United Kingdom,Domestic,0
3004,16434,28,7,1511.8,United Kingdom,Domestic,1
3005,16438,5,5,798.35,United Kingdom,Domestic,0
3006,16440,7,5,3640.67,United Kingdom,Domestic,2
3007,16441,66,2,381.2,United Kingdom,Domestic,3
3008,16442,1,3,609.3,United Kingdom,Domestic,0
3009,16444,45,4,654.67,United Kingdom,Domestic,1
3010,16445,33,1,230.51,United Kingdom,Domestic,0
3011,16446,0,2,168472.5,United Kingdom,Domestic,2
3012,16447,135,1,255.91,United Kingdom,Domestic,3
3013,16448,197,1,182.99,United Kingdom,Domestic,3
3014,16449,197,2,707.69,United Kingdom,Domestic,3
3015,16450,149,1,311.92,United Kingdom,Domestic,3
3016,16451,87,1,266.97,United Kingdom,Domestic,3
3017,16454,44,2,6.9,United Kingdom,Domestic,3
3018,16455,63,7,1841.18,United Kingdom,Domestic,1
3019,16456,98,5,2158.18,United Kingdom,Domestic,1
3020,16457,217,1,208.36,United Kingdom,Domestic,3
3021,16458,2,18,3482.74,United Kingdom,Domestic,2
3022,16460,27,3,811.23,United Kingdom,Domestic,1
3023,16461,177,1,142.92,United Kingdom,Domestic,3
3024,16462,73,3,136.0,United Kingdom,Domestic,3
3025,16463,20,4,1422.4,United Kingdom,Domestic,1
3026,16464,19,3,1298.66,United Kingdom,Domestic,1
3027,16466,33,7,1595.96,United Kingdom,Domestic,1
3028,16468,73,1,74.9,United Kingdom,Domestic,3
3029,16469,23,4,625.42,United Kingdom,Domestic,1
3030,16470,51,4,752.77,United Kingdom,Domestic,1
3031,16471,274,1,223.95,United Kingdom,Domestic,3
3032,16473,164,3,316.11,United Kingdom,Domestic,3
3033,16474,6,7,1810.65,United Kingdom,Domestic,2
